Date,Scrip,Open,High,Low,Close,Volume
20240109,MEGHNAPET,35.2,36,34.3,35,15180
20240109,MERCANBANK,13.3,13.3,13.3,13.3,108830
20240109,MERCINS,33.8,34,33.8,33.9,5550
20240109,METROSPIN,25.3,25.3,25.3,25.3,130034
20240109,MIDASFIN,12.3,13,12.2,12.6,754498
20240109,MIDLANDBNK,15.9,16.6,15.2,16.2,5807246
20240109,MIRACLEIND,38.4,39.8,38.3,39,488318
20240109,MIRAKHTER,50.8,50.8,50.8,50.8,1101
20240109,MONNOAGML,538,554,538,551.7,18901
20240109,MONNOCERA,102,102.7,101.1,101.9,65181
20240109,MONOSPOOL,245.4,248.1,243,244.5,14455
20240109,MPETROLEUM,198.6,198.6,198.6,198.6,168
20240109,MTB,15.7,15.7,15.5,15.5,323343
20240109,NATLIFEINS,179,179,179,179,2
20240109,NAVANACNG,24.6,24.9,24.6,24.6,10196
20240109,NAVANAPHAR,87.1,87.7,86.2,86.5,62335
20240109,NBL,8.3,8.3,8.3,8.3,10
20240109,NCCBANK,13.1,13.1,13.1,13.1,7912
20240109,NCCBLMF1,7.6,7.6,7.3,7.3,213553
20240109,NFML,15.8,16.4,15.5,16.2,464144
20240109,NITOLINS,37.7,37.7,37.7,37.7,1640
20240109,NORTHERN,194.1,194.1,194.1,194.1,1
20240109,NORTHRNINS,43.8,43.9,43.6,43.9,2944
20240109,NRBCBANK,16.8,16.8,16.8,16.8,4250
20240109,NTLTUBES,79.5,79.5,79.5,79.5,1
20240109,NURANI,7,7,7,7,15200
20240109,OAL,15.6,16.8,15.6,16.6,4069022
20240109,OIMEX,20.5,20.8,20.4,20.6,178054
20240109,OLYMPIC,156.8,157.9,153,154.1,4241
20240109,ONEBANKPLC,9.5,9.5,9.5,9.5,750
20240109,ORIONINFU,356.2,364.8,354.1,354.2,142483
20240109,ORIONPHARM,79.6,79.6,79.6,79.6,53
20240109,PADMALIFE,41.2,41.2,41.2,41.2,20
20240109,PAPERPROC,182.6,187,182.6,183,4636
